GL_Account,GL_Account_Name,CompanyCode,CompanyCodeName,Profit_Center,Profit_Center_Desc,Cost_Center,Cost_Center_Desc,Functional_Area,Func_Area_Desc,Period/Year,Amount,Average,Minimum,Maximum,StdDev,ConfLow,ConfHigh,ID,Item,Reversal,Segment,Cost_Type 
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,-323248.78,1267434.40,-5751568.00,9651398.13,5001241.632624826,-654980.993569823,3189849.791569823,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,7269428.02,1122826.84,-5751568.00,9651398.13,4768773.521263683,-710230.690112503,2955884.364658503,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,5302273.92,1635043.60,-5751568.00,9651398.13,4880800.259417246,-241075.61668637837,3511162.8216863787,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,573462.89,1917138.24,-5751568.00,9651398.13,4782419.149705914,78835.50421571825,3755440.980400282,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,-671645.02,1821161.43,-5751568.00,9651398.13,4608811.767931529,49591.222477019066,3592731.6403809814,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,709059.58,1654974.33,-5751568.00,9651398.13,4487559.857111702,-69988.14027389651,3379936.8096078965,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,251377.02,1595854.66,-5751568.00,9651398.13,4341839.403978826,-73094.67356604734,3264803.9985660473,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,99126.92,1516767.74,-5751568.00,9651398.13,4216595.41784289,-104039.35535289883,3137574.8400588986,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,-86586.12,1438009.92,-5751568.00,9651398.13,4104322.58421431,-139640.89096088964,3015660.72873889,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,64903.93,1357768.02,-5751568.00,9651398.13,4003990.6654608985,-181316.4397965318,2896852.4840065315,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,266514.54,1293124.82,-5751568.00,9651398.13,3907906.0563937942,-209025.9097355844,2795275.5447355844,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,438214.32,1244238.61,-5751568.00,9651398.13,3815538.0141542205,-222406.98105514492,2710884.208675145,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,22497.21,1207601.15,-5751568.00,9651398.13,3727547.0756322057,-225221.82108751172,2640424.1129055116,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,92398.08,1156074.89,-5751568.00,9651398.13,3650218.913670476,-247024.0906584144,2559173.866310415,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,-1511929.62,1111755.02,-5751568.00,9651398.13,3576580.981684881,-263038.4478750711,2486548.4895410715,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,-3892715.68,1006807.64,-5751568.00,9651398.13,3540378.964987438,-354070.2262942066,2367685.4966942067,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,78628.72,818364.43,-5751568.00,9651398.13,3599471.316845859,-565227.7995040971,2201956.661042097,415,Shopper Price Promotion Discounts,0,MW,
420900,Trade Promotions - Price Protection (On-,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021013,81378.75,830348.57,-5751568.00,9651398.13,3596348.3585161935,-552043.2302761864,2212740.3772001863,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,0,TNSV_3rdparty,2021003,0.00,null,null,null,null,null,null,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,0,TNSV_3rdparty,2021008,0.00,null,null,null,null,null,null,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,351288.67,null,null,null,null,null,null,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,318152.58,351288.67,351288.67,351288.67,null,null,null,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,269850.79,334720.63,318152.58,351288.67,23430.753941007722,325714.13314368296,343727.11685631704,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,216577.43,313097.35,269850.79,351288.67,40953.61538087246,297355.2837208725,328839.4096131275,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,305299.51,288967.37,216577.43,351288.67,58712.485783218995,266399.01453952544,311535.72046047455,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,405643.33,292233.80,216577.43,351288.67,51368.42187435371,272488.4103223538,311979.1816776461,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,148571.85,311135.39,216577.43,405643.33,65227.23520921911,286062.8429810366,336207.92701896344,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,163557.35,287912.02,148571.85,405643.33,85561.4712086795,255023.25215864088,320800.7935553591,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,194306.58,272367.69,148571.85,405643.33,90597.75005964811,237543.03478592978,307192.34271407017,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,262580.35,263694.23,148571.85,405643.33,88651.102134378,229617.84563038414,297770.6188136159,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,126137.92,263582.84,148571.85,405643.33,83581.80286891521,231455.03331279484,295710.6546872051,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,388960.77,251087.85,126137.92,405643.33,89468.98551731158,216697.08006639697,285478.62175160303,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,213164.33,262577.26,126137.92,405643.33,94133.29863391984,226393.58574985,298760.93591615,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,115603.97,258776.27,126137.92,405643.33,91161.7959431995,223734.79993243332,293817.73237556673,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,197934.91,248549.67,115603.97,405643.33,95579.13278824335,211810.23773131243,285289.1094106876,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,212764.93,245175.36,115603.97,405643.33,93024.91299357984,209417.73064058123,280932.9813594188,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,198944.36,243149.70,115603.97,405643.33,90235.1245749647,208464.4391597049,277834.9695902951,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,106931.04,240549.39,115603.97,405643.33,88025.14920633947,206713.61196767382,274385.1680323262,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,201181.61,233126.15,106931.04,405643.33,91019.3296982907,198139.44437293804,268112.8522930619,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,390955.77,231444.86,106931.04,405643.33,88757.95985812678,197327.39546375323,265562.3182202468,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,468854.08,239420.40,106931.04,405643.33,93464.06647894304,203493.9719753887,275346.8330246113,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,142324.78,250345.82,106931.04,468854.08,103949.08786806134,210389.07272090556,290302.5587070944,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,380601.35,245435.77,106931.04,468854.08,104025.27466645573,205449.74038042425,285421.79689157574,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,433240.37,251312.53,106931.04,468854.08,105469.04140031022,210771.53872173038,291853.5273642696,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,12874021.75,258892.86,106931.04,468854.08,109631.88934569742,216751.71802730457,301034.00113869546,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,2205133.51,763498.02,106931.04,12874021.75,2525307.3931839373,-207198.895734748,1734194.926134748,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,173692.66,818945.53,106931.04,12874021.75,2490386.605408893,-138328.2580322799,1776219.3264942798,415,Shopper Price Promotion Discounts,0,MW,
420902,Trade Promo-Discretionary Deductions (On,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,75418.30,812114.92,106931.04,12874021.75,2491963.6542207855,-145765.07184838888,1769994.908772389,415,Shopper Price Promotion Discounts,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,1002001592,Generic Market-MW USA Market,1030,TNSV_3rdparty,2021007,177650.57,null,null,null,null,null,null,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,3522859.21,177650.57,177650.57,177650.57,null,null,null,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-34356.74,1850254.89,177650.57,3522859.21,2365419.7138278284,941016.8243790572,2759492.9556209426,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-1720.30,1222051.01,-34356.74,3522859.21,1995376.0405647221,455053.15637614415,1989048.8702898559,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,94389.78,916108.19,-34356.74,3522859.21,1740331.697983911,247146.2171245272,1585070.1528754728,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,235.30,751764.50,-34356.74,3522859.21,1551325.2533491554,155454.27446296287,1348074.733537037,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,6213.35,626509.64,-34356.74,3522859.21,1421063.2371879877,80270.51413304126,1172748.7592009588,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-23955.47,537895.88,-34356.74,3522859.21,1318263.0187970006,31171.890678556403,1044619.8721794435,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-574.50,467664.46,-34356.74,3522859.21,1236534.4223636268,-7644.067183391424,942972.9921833915,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,24606.32,415637.91,-34356.74,3522859.21,1167155.1156224548,-33002.07163896685,864277.8938609669,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,0.00,376534.75,-34356.74,3522859.21,1107330.305339605,-49109.31401699368,802178.8180169936,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-3361431.31,342304.32,-34356.74,3522859.21,1056622.5966896247,-63848.33032638504,748456.970326385,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-60864.75,33659.68,-3361431.31,3522859.21,1469045.2248914,-531023.1206568553,598342.4889908553,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,9929.14,26388.57,-3361431.31,3522859.21,1406748.028006561,-514347.95943118085,567125.1071231809,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,0.00,25212.90,-3361431.31,3522859.21,1351566.9462812648,-494312.7083349905,544738.5083349905,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021007,-197663.96,23532.04,-3361431.31,3522859.21,1302418.7675412714,-477101.61664239696,524165.6966423969,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,1002001592,Generic Market-MW USA Market,1030,TNSV_3rdparty,2021009,-717573.33,null,null,null,null,null,null,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,-3947528.66,-717573.33,-717573.33,-717573.33,null,null,null,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,2622.83,-2332551.00,-3947528.66,-717573.33,2283923.316772633,-3210462.8541213656,-1454639.1358786349,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,163995.32,-1554159.72,-3947528.66,2622.83,2103766.0966555267,-2362821.3731772173,-745498.0668227825,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,16079.55,-1124620.96,-3947528.66,163995.32,1920564.6856226523,-1862862.257917304,-386379.66208269575,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,102964.22,-896480.86,-3947528.66,163995.32,1739731.607015427,-1565212.158333391,-227749.55766660918,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,3327560.29,-729906.68,-3947528.66,163995.32,1608668.5785296243,-1348258.9724383538,-111554.38422764628,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,24326.39,-150268.54,-3947528.66,3327560.29,2123293.3765334524,-966436.2379096815,665899.1579096814,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,8899.83,-128444.17,-3947528.66,3327560.29,1966756.631864065,-884441.0841712024,627552.7366712025,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,22377.75,-113183.73,-3947528.66,3327560.29,1840301.9109523448,-820573.0094852413,594205.5517072412,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,259092.48,-99627.58,-3947528.66,3327560.29,1735582.7779081233,-766764.1227668393,567508.9607668393,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,921901.44,-67016.67,-3947528.66,3327560.29,1650066.9714777556,-701281.9904081556,567248.6576801557,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,0.00,15393.18,-3947528.66,3327560.29,1598967.6368212886,-599230.1963300762,630016.5479960762,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,4121.96,14209.09,-3947528.66,3327560.29,1530900.912931396,-574250.280449301,602668.451219301,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,0.00,13488.58,-3947528.66,3327560.29,1470844.491722737,-551885.8442986618,578862.9971566618,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,0.00,12589.34,-3947528.66,3327560.29,1417345.4956626366,-532220.7306991454,557399.4066991453,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2021009,0.00,11802.50,-3947528.66,3327560.29,1369289.4542491527,-514535.4167045215,538140.4254545216,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,1002001592,Generic Market-MW USA Market,1030,TNSV_3rdparty,2022001,0.01,null,null,null,null,null,null,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,135365.29,0.01,0.01,0.01,null,null,null,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,-5190.31,67682.65,0.01,135365.29,95717.70742521575,30889.947784739277,104475.3522152607,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,40478.32,43391.66,-5190.31,135365.29,79693.76297484097,12758.367066081133,74024.95959991886,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,92351.00,42663.33,-5190.31,135365.29,65085.98771679835,17645.079269167167,67681.57573083283,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,3610.00,52600.86,-5190.31,135365.29,60588.05416496614,29311.563763982816,75890.16023601718,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,-776.42,44435.72,-5190.31,135365.29,57764.58493386183,22231.7267286229,66639.70993737709,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,40406.12,37976.84,-5190.31,135365.29,55431.420361083845,16669.68941318582,59283.99344481418,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,-134903.35,38280.50,-5190.31,135365.29,51326.70969884072,18551.149216427475,58009.85328357253,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,-430.28,19037.85,-134903.35,135365.29,75084.24266618503,-9823.602592680705,47899.304814680705,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,0.00,17091.04,-134903.35,135365.29,71057.29713884264,-10222.507676941306,44404.58367694131,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,0.00,15537.31,-134903.35,135365.29,67607.54691535245,-10450.19710913626,41524.81165513626,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,1404.99,14242.53,-134903.35,135365.29,64617.120296800014,-10595.489729880352,39080.55306388035,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,0.00,13255.03,-134903.35,135365.29,61968.553821315945,-10564.916758056495,37074.973682056494,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,166.66,12308.24,-134903.35,135365.29,59642.76088218489,-10617.69848224254,35234.17991024254,416,Coupons & Redemptions Discount,0,MW,
421000,Face Value of Redeemed Coupons/Cash Reba,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2022001,0.01,11498.80,-134903.35,135365.29,57558.6385164866,-10626.026350151573,33623.63035015157,416,Coupons & Redemptions Discount,0,MW,
420200,Non-Saleable Returns,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2023004,15874.49,null,null,null,null,null,null,418,Non-saleable Returns(Sale Val),0,MW,
420200,Non-Saleable Returns,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2023004,482896.69,15874.49,15874.49,15874.49,null,null,null,418,Non-saleable Returns(Sale Val),0,MW,
420200,Non-Saleable Returns,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2023004,11975.35,249385.59,15874.49,482896.69,330234.56458466005,122447.51006904626,376323.66993095377,418,Non-saleable Returns(Sale Val),0,MW,
420200,Non-Saleable Returns,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2023004,441936.65,170248.84,11975.35,482896.69,270767.9963403403,66168.9763287001,274328.7103372999,418,Non-saleable Returns(Sale Val),0,MW,
420200,Non-Saleable Returns,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1030,TNSV_3rdparty,2023004,510235.81,238170.80,11975.35,482896.69,259481.0936611973,138429.4737086842,337912.1162913158,418,Non-saleable Returns(Sale Val),0,MW,
